@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0,8,0,1,0.231984,0.098752,1.491655,58,0.095387,0.111111,0.778298,0.4,0,0.3125,0.125,0,?,0,?,0,?,?,Location__Week,+
0,7,0,1,0.194883,0.060016,0.798508,241,?,0.055556,0.778298,0.26087,0,?,0.142857,0,?,0,?,0,?,?,Lock__Disease,+
0,4,0,1,0.172314,0.057922,1.049822,195,?,0.071429,0.778298,0.315789,0,?,0.133333,0,?,0,?,0,?,?,Lock__Team,+
0.464286,6,0,1,0.106556,0.093077,1.89712,53,0.390633,0.166667,3.443617,0.736842,0,?,0.125,0,?,0,?,0,?,?,Lock__Telecom,+
0,17,0,1,?,?,?,?,?,?,?,?,0,?,0.142857,0,?,0,?,0,?,?,Lock__TemporalAbstraction,+
0.479853,11,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.037037,0,?,0,?,0,?,?,MagazineIssue__Premier,+
0.458333,6,0.125,1,0.094833,0.06809,1.290984,63,0.324341,0.090909,3.525,0.5,0,0.5,0.066667,0,?,0,0,0,?,?,Magazine__Date,+
0.289216,14,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,?,?,Magazine__ReligiousLocation,+
0.281746,17,0,1,?,?,?,?,?,?,?,?,0,0.5,0.103448,0,?,0,?,0,?,?,Magazine__ReligiousOrganization,+
0.527778,6,0,1,0.142345,0.062952,1.12393,81,0.084031,0.076923,0.778298,0.333333,0,0.5,0.076923,0,?,0,?,0,?,?,Magazine__Season,+
0.643651,7,0.086957,1,?,?,?,?,?,?,?,?,0,0.375,0.0625,0,?,0,?,0,?,?,Manager__CalendarYear,+
0.422619,7,0,1,0.162534,0.093744,1.89712,45,0.263318,0.166667,1.906465,0.666667,1,0.1875,0.052632,0.833333,?,0,?,0,?,?,Manager__Employee,-
0.2,9,0.166667,1,?,?,?,?,?,?,?,?,0,0.625,0.037037,0,?,0,?,0,?,?,Manager__MagazineIssue,+
0,13,0,1,?,?,?,?,?,?,?,?,0,?,0,0,?,0,?,0,?,?,Market__LexicalResource,+
0,6,0,1,0.082982,?,1.290984,20,?,0.090909,1.169783,0.444444,0,0.5,0.142857,0,?,0,?,0,?,?,Market__Tundra,+
0,8,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.117647,0,?,0,?,0,?,?,MediaBrand__Sea,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.133333,0,?,0.000828,?,1,?,?,MediaCompany__Album,+
0.541667,10,0,1,?,?,?,?,?,?,?,?,0,0.625,0.034483,0,?,0,?,0,?,?,MediaCompany__Festival,+
0,10,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,0.25,?,MediaCompany__Sea,+
0.333333,10,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,MediaProduct__Island,+
0,11,0,1,?,?,?,?,?,?,?,?,1,0.3125,0.058824,0.071429,?,0,?,0,?,?,MediaProduct__Song,-
0.436928,14,0,0,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,MediaProduct__TransportFacility,+
0.416667,12,0,1,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,MediaProduct__Tunnel,+
0.444444,16,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.076923,0,?,0,?,0,?,?,MeetingProceedings__Crater,+
0.418519,17,0,1,?,?,?,?,?,?,?,?,0,0.5,0.047619,0,?,0,?,0,?,?,MeetingProceedings__Sport,+
0.48718,16,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.074074,0,?,0,?,0,?,?,MeetingProceedings__UrbanDistrict,+
0.681786,5,0.105263,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Meeting__MineSite,+
0.404762,13,0,1,?,?,?,?,?,?,?,?,0,?,0.125,0,?,0,?,0,?,?,Meeting__RailroadTunnel,+
0.47619,7,0,1,0.262933,0.089711,2.079442,71,0.318565,0.2,5.046261,0.75,0,0.1875,0.076923,0,?,0,?,0,?,?,Meeting__Situation,-
0.420798,15,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.055556,0,?,0,?,0,?,?,MemberOfParliament__AirplaneModel,+
0.532227,15,0.242424,0,?,?,?,?,?,?,?,?,0,0.125,0.052632,0,?,0,?,0,?,?,MemberOfParliament__BoardMember,-
0,16,0,1,?,?,?,?,?,?,?,?,0,0.5,0.105263,0,?,0,?,0,?,?,MemberOfParliament__Building,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.095238,0,?,0,?,0,?,?,MemberOfParliament__Capital,+
0.490741,15,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.055556,0,?,0,?,0,?,?,MemberOfParliament__CarModel,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.125,0.052632,0,?,0,?,0,?,?,MemberOfParliament__Employee,-
0.564815,15,0,0,?,?,?,?,?,?,?,?,0,0.125,0.05,0,?,0,?,0,?,?,MemberOfParliament__OfficialPosition,-
0.465608,16,0,1,?,?,?,?,?,?,?,?,0,0.5,0.071429,0,?,0,?,0,?,?,MemberOfParliament__Science,+
0,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.045455,0,?,0,?,0,?,?,Message__PeriodicalPublication,-
0.467787,14,0,1,?,?,?,?,?,?,?,?,0,0.125,0.071429,0,?,0,?,0,?,?,Message__PublishedMaterial,-
0.436508,6,0,1,0.5001,0.225647,2.590267,100,0.645599,0.333333,4.03653,0.833333,0,0.125,0.076923,0,?,0,?,0,?,?,Message__Report,-
0,15,0,0,?,?,?,?,?,?,?,?,0,0.5,0.074074,0,?,0,?,0,?,?,MilitaryAreas__IssueOfPeriodical,+
0.1,10,0.083333,0,?,?,?,?,?,?,?,?,0,0.4375,0.083333,0,?,0,?,0,?,?,MilitaryAreas__Message,+
0.341667,14,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,MilitaryConflict__Hotel,+
0.38447,16,0,0,?,?,?,?,?,?,?,?,0,0.375,0.071429,0,?,0,?,0,?,?,MilitaryConflict__PhoneNumber,+
0.399854,14,0,0,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,MineSite__WeaponModelOrSystem,+
0.511905,7,0.105263,1,?,?,?,?,?,?,?,?,0,0.5,0.1875,0,?,0,?,0,?,?,MineSite__WebPage,+
0.510965,16,0,1,?,?,?,?,?,?,?,?,0,0.625,0.105263,0,?,0,?,0,?,?,Minister__BiogeographicRegion,+
0,8,0,1,0.077049,?,2.302585,41,?,0.25,8.330078,0.888889,0,0.125,0.052632,0,?,?,?,?,?,?,Minister__CEO,-
0,5,0,1,0.162707,0.065939,1.386294,56,?,0.1,3.387054,0.608696,0,0.6875,0.1,0,?,0,?,0,?,?,Minister__Division,+
0,8,0,1,0.135504,0.05194,1.386294,70,0.060079,0.1,1.169783,0.4,0,0.625,0.105263,0,?,0,?,0,?,?,Minister__Gulf,+
0.567308,10,0.08,1,?,?,?,?,?,?,?,?,0,0.6875,0.105263,0,?,0,?,0,?,?,Minister__MountainRange,+
0,8,0,1,0.389045,0.05828,1.89712,27,0.225058,0.166667,2.605545,0.705882,0,0.5,0.121212,0,?,0,?,0,?,?,Ministry__Gap,+
0.392677,19,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.133333,0.333333,?,0,?,0,?,?,Ministry__GovernmentOrganization,-
0.567308,10,0.08,1,?,?,?,?,?,?,?,?,0,0.5625,0.121212,0,?,0,?,0,?,?,Ministry__MountainRange,+
0,9,0,1,0.413296,0.139867,2.079442,63,0.640549,0.2,6.370438,0.777778,1,0.25,0.139535,0.030303,?,0,?,0,?,?,Ministry__Organization,-
0.55,6,0,1,0.086453,0.056291,1.290984,48,0.064785,0.090909,0.615314,0.375,0,0.5625,0.121212,0,?,0,?,0,?,?,Ministry__River,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,Month__CalendarYear,+
0,6,0,1,?,?,?,?,?,?,?,?,0,0.375,0.066667,0,?,0,?,0,?,?,Month__CarModel,+
0.644444,6,0.111111,1,0.226228,0.072731,1.386294,78,?,0.1,?,0.307692,0,0.4375,0.125,0,?,0,0,0,?,?,Month__Continent,+
0.433333,9,0,1,0.091794,0.08164,1.491655,46,0.112752,0.111111,0.778298,0.428571,0,0.375,0.083333,0,?,0,?,0,?,?,Month__Profession,+
0,10,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.076923,0.166667,?,0.6875,1,1,?,?,Month__TimeInterval,-
0,8,0,1,0.242647,0.080967,2.302585,61,0.389557,0.25,5.864168,0.842105,0,0.125,0.1,0,?,0,?,0,?,?,Monument__Park,-
0,15,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Monument__ReligiousLocation,-
0.5,7,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,Monument__TimeZone,+
0.455128,11,0,0,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,MountainRange__AirplaneModel,+
0.442002,10,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,MountainRange__Company,+
0.553114,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,MountainRange__Concert,+
0.442308,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,?,?,MountainRange__Drug,+
0,11,0.095238,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,MountainRange__Lake,+
0.41453,12,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.105263,0,?,0,?,0,?,?,MountainRange__Leader,+
0.479853,12,0,1,?,?,?,?,?,?,?,?,0,0.5,0.142857,0,?,0,?,0,?,?,MountainRange__Percent,+
0.487179,12,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.117647,0,?,0,?,0,?,?,MountainRange__RadioStation,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,MountainRange__Sea,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,MountainRange__Telecom,+
0.504762,12,0,0,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,MountainSummit__IndustrySector,+
0.492064,13,0.083333,1,?,?,?,?,?,?,?,?,0,0.5,0.086957,0,?,0,0,0,?,?,MountainSummit__Report,+
0.510965,15,0.064516,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__BiogeographicRegion,-
0,7,0,1,0.169685,0.146787,2.302585,67,0.643048,0.25,6.136444,0.769231,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__Cave,+
0,6,0,1,0.517759,0.18596,2.079442,55,0.695332,0.2,6.136444,0.714286,0,0.125,0.1,0,?,0,?,0,?,?,Mountain__Coast,-
0.5,8,0,1,0.169413,0.103687,1.609438,46,0.379406,0.125,2.948102,0.533333,0,0.25,0.111111,0,?,0,?,0,?,?,Mountain__Currency,+
0,16,0.058824,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Mountain__GovernmentOrganization,+
0.361111,7,0,1,0.315271,0.070121,1.89712,72,0.140933,0.166667,1.169783,0.615385,0,0.125,0.1,0,?,0,0,0,?,?,Mountain__Island,-
0.495098,14,0.068966,1,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,Mountain__NaturalPhenomenon,-
0,17,0.060606,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,Mountain__NonGeographicLocation,+
0.511905,10,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,Mountain__PopulatedPlace,-
0.558333,8,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,0,0,?,?,Mountain__SportEvent,+
0.447222,9,0,1,0.170255,0.06749,1.491655,49,0.13255,0.111111,1.169783,0.5,0,?,0.166667,0,?,0,?,0,?,?,Mountain__University,+
0,8,0,1,0.212768,0.213476,2.079442,51,0.723755,0.2,6.136444,0.714286,0,0.125,0.1,0,?,0,0,0,?,?,Mountain__Valley,+
0.399854,17,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,Mountain__WeaponModelOrSystem,+
0.427778,10,0,1,?,?,?,?,?,?,?,?,0,0.5,0.1,0,?,0,?,0,?,?,Movie__LocalCapital,+
0,8,0,1,0.143927,0.068704,1.609438,149,0.138478,0.125,1.169783,0.533333,0,0.375,0.111111,0,?,0,?,0,?,?,Movie__Peninsula,+
0.533333,9,0,1,?,?,?,?,?,?,?,?,0,0.25,0.0625,0,?,0,?,0,?,?,Movie__PieceOfArt,-
0.561905,6,0,1,0.275179,0.106423,1.609438,88,0.324254,0.125,2.254436,0.588235,0,0.4375,0.066667,0,?,0,?,0,?,?,Movie__Project,-
0,17,0,1,?,?,?,?,?,?,?,?,0,0.625,0.055556,0,?,?,?,?,?,?,MusicalComposition__CEO,+
0,15,0.074074,1,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,MusicalComposition__Plain,+
0,17,0,1,?,?,?,?,?,?,?,?,1,0.25,0.058824,0.25,?,0,?,0,0.125,?,MusicalComposition__Song,-
0.423903,16,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.037037,0,?,0,?,0,?,?,NaturalPhenomenon__Charity,+
0.408497,15,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,NaturalPhenomenon__Spring,-
0,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,NaturalSatellite__Creek,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,NaturalSatellite__Island,+
0.539484,12,0.057143,0,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,NaturalSatellite__PoliticalEntity,+
0,14,0.054054,0,?,?,?,?,?,?,?,?,0,0.5,0.08,0,?,0,?,0,?,?,NaturalSatellite__PublishedMaterial,+
0.395833,14,0.071429,0,?,?,?,?,?,?,?,?,0,0.5,0.142857,0,?,0,?,0,?,?,NaturalSatellite__TimeZone,+
0.457407,17,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,NewsAgency__AstronomicalObject,+
0.344444,9,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0,?,0,?,?,NewsAgency__Spring,+
0.366667,8,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0,?,0,?,?,NewsAgency__Tower,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.04,0,?,0,?,0,0.25,?,NewspaperIssue__Brand,+
0.547619,11,0.08,1,?,?,?,?,?,?,?,?,0,0.5625,0.083333,0,?,0,?,0,?,?,NewspaperIssue__WebPage,-
0.417989,8,0,1,0.067837,?,1.742969,15,?,0.142857,6.441055,0.727273,0,0.625,0.096774,0,?,0,0,0,0.125,?,Newspaper__Airline,+
0,8,0,1,0.108974,0.069527,1.491655,77,0.139906,0.111111,1.169783,0.5,0,0.4375,0.111111,0,?,0,?,0,?,?,Newspaper__Coast,+
0.588624,6,0,1,0.130733,0.069718,0.980829,123,0.097899,0.066667,0.778298,0.3,0,0.5,0.076923,0,?,0.004983,0.011236,1,0.1875,?,Newspaper__Disease,+
0.404762,11,0.074074,1,?,?,?,?,?,?,?,?,0,0.5,0.066667,0,?,0,?,0,?,?,Newspaper__IndustrySector,+
0.335979,8,0,1,0.100607,0.057381,1.386294,47,0.118358,0.1,1.169783,0.470588,0,0.4375,0.111111,0,?,0,?,0,?,?,Newspaper__Plateau,+
0.535185,17,0,1,?,?,?,?,?,?,?,?,0,0.5,0.103448,0,?,0,?,0,0.125,?,Newspaper__ResearchOrganization,+
0,9,0,1,0.141321,0.130136,1.742969,90,0.503224,0.142857,3.891991,0.666667,0,0.5625,0.103448,0,?,0,0,0,0.125,?,Newspaper__School,+
0,7,0.117647,1,0.520228,0.076486,1.609438,103,0.173339,0.125,1.370741,0.588235,0,0.4375,0.111111,0,?,0.004983,0.011236,1,0.125,?,Newspaper__Star,+
0.444444,9,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,0.1875,?,Newspaper__WaterBank,+
0.563492,15,0,1,?,?,?,?,?,?,?,?,0,0.375,0.086957,0,?,0,?,0,?,?,NonGeographicLocation__Contract,+
0.47619,18,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,NonGeographicLocation__Crater,+
0.412698,18,0,1,?,?,?,?,?,?,?,?,0,0.375,0.125,0,?,0,?,0,?,?,NonGeographicLocation__Meeting,+
0.50505,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,Number__GeneralTerm,-
0.472222,5,0,1,0.124233,0.073076,1.609438,206,0.259437,0.125,2.396978,0.5,0,0.375,0.142857,0,?,0,?,0,?,?,Number__Gulf,+
0.5,11,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.076923,0,?,0,?,0,?,?,Number__MediaProduct,+
0.531746,6,0,1,0.5097,0.147806,2.302585,122,0.313642,0.25,3.070066,0.727273,1,0.4375,0.041667,0.005348,?,0,?,0,?,?,Object__Article,-
0.513889,6,0.111111,1,0.257049,0.162559,1.89712,149,0.36759,0.166667,3.070066,0.615385,1,0.3125,0.047619,0.064171,?,0,?,0,?,?,Object__Document,-
0.444444,6,0,1,0.212133,?,2.590267,74,?,0.333333,?,0.666667,1,?,0.083333,0.716475,?,0.967068,0.978022,0,?,?,Object__Entity,-
0.430556,7,0,1,0.091201,?,1.12393,21,?,0.076923,3.070066,0.380952,0,0.375,0.142857,0,?,0,?,0,?,?,Object__HomePage,-
0.455556,6,0,1,0.350102,0.129804,2.590267,80,0.232944,0.333333,1.169783,0.8,1,0.375,0.117647,0.005348,?,0,?,0,?,?,Object__Ridge,-
0.6,4,0,1,0.077851,0.060359,1.491655,73,0.078046,0.111111,0.778298,0.428571,0,0.3125,0.117647,0,?,0,?,0,0.1875,?,Ocean__Brand,+
0.42381,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,0.25,?,Ocean__CountryCapital,+
0,6,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.086957,0,?,0,?,0,?,?,Ocean__Dataset,+
0,7,0.117647,1,0.125224,0.066142,1.609438,82,0.090968,0.125,0.778298,0.461538,0,0.5,0.133333,0,?,0.006531,?,1,?,?,Ocean__Division,+
0.466667,5,0,1,0.064351,?,1.203973,24,?,0.083333,0.778298,0.352941,0,0.5625,0.1875,0,?,0,?,0,?,?,Ocean__EMail,+
0.522222,10,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,0.1875,?,Ocean__MediaCompany,+
0.415873,18,0.066667,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,0.1875,?,Ocean__ReligiousOrganization,+
0,7,0,1,?,?,?,?,?,?,?,?,0,0.6875,0.125,0,?,0.006645,?,1,0.125,?,Ocean__TVCompany,+
0.466667,4,0,1,0.243123,0.065661,1.491655,71,0.092729,0.111111,0.778298,0.428571,0,0.375,0.076923,0,?,0,?,0,?,?,Offer__Money,-
0.347222,16,0.35,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,OfficialPoliticalMeeting__BoardMeeting,-
0.394841,21,0,1,?,?,?,?,?,?,?,?,0,0.625,0.066667,0,?,0,?,0,?,?,OfficialPoliticalMeeting__Company,+
0.927778,10,0.5,0,?,?,?,?,?,?,?,?,0,0.375,0.058824,0,?,1,?,1,?,?,OfficialPoliticalMeeting__OfficialPosition,+
0.499038,13,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.066667,0,?,0,?,0,?,?,OfficialPosition__CalendarMonth,+
0,7,0,1,0.113124,0.075045,1.386294,13,0.071095,0.1,0.615314,0.4,0,0.375,0.125,0,?,0,?,0,?,?,OilField__Event,+
0.406046,15,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,OilField__PublishingCompany,+
0.547222,9,0,0,?,?,?,?,?,?,?,?,0,0.375,0.0625,0,?,0,?,0,?,?,OlympicGames__Employee,+
0.376984,13,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,OlympicGames__LaunchFacility,+
0.405556,10,0.076923,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,OlympicGames__Tournament,-
0.458333,13,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.090909,0,?,0,?,0,?,?,OperaPerformance__Abstract,+
0.513558,16,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,OperaPerformance__AstronomicalObject,+
0.395833,14,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.071429,0,?,0,?,0,?,?,OperaPerformance__Division,+
0.524881,19,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.071429,0,?,0,?,0,?,?,OperaPerformance__InternationalOrganization,+
0.508333,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,?,?,OperaPerformance__Sport,+
0,6,0.235294,1,0.397973,0.065939,1.742969,80,?,0.142857,3.387054,0.7,0,0.5625,0.055556,0,?,0,?,0,?,?,Order__Minister,+
0,12,0,1,0.144912,?,1.491655,83,?,0.111111,?,0.333333,0,0.375,0.133333,0,?,0,?,0,?,?,Organization__Isthmus,+
0.457937,12,0,1,?,?,?,?,?,?,?,?,1,0.25,0.15,0.030303,?,0,?,0,?,?,Organization__PoliticalParty,-
0,15,0,1,?,?,?,?,?,?,?,?,1,0.375,0.142857,0.030303,?,0,?,0,?,?,Organization__PublishingCompany,-
0.31746,11,0,1,0.132213,?,1.203973,49,?,0.083333,0.778298,0.352941,0,0.5,0.068966,0,?,0,?,0,?,?,Organization__WebPage,+
0,6,0,1,0.176931,0.075979,1.491655,33,?,0.111111,?,0.333333,0,0.4375,0.086957,0,?,0,?,0,?,?,Park__Message,+
0.547619,12,0,1,?,?,?,?,?,?,?,?,0,?,0.1,0,?,0,?,0,?,?,Park__RailroadTunnel,+
0.45,9,0,1,0.060457,0.046996,1.203973,24,0.068167,0.083333,0.778298,0.333333,0,0.5,0.133333,0,?,0,?,0,?,?,Parliament__Gulf,+
0.433333,9,0,1,0.088885,0.051726,1.89712,19,0.074517,0.166667,3.387054,0.736842,0,0.4375,0.142857,0,?,0,?,0,?,?,Parliament__Offer,+
0.555556,4,0.125,1,0.060534,0.0579,1.386294,13,0.082676,0.1,0.778298,0.4,0,0.4375,0.055556,0,?,0,?,0,?,?,Patent__Market,+
0.436508,6,0,1,0.073666,0.051912,1.491655,9,0.074764,0.111111,0.778298,0.428571,0,0.375,0.086957,0,?,0,?,0,?,?,Patent__Reserve,+
0,9,0,1,0.135605,0.064635,1.89712,77,0.131354,0.166667,1.169783,0.615385,0,0.125,0.1,0,?,0,?,0,?,?,Peninsula__Gap,+
0.629762,7,0.1,1,0.394173,0.052331,1.742969,147,0.109077,0.142857,1.169783,0.571429,0,0.125,0.1,0,?,0,?,0,?,?,Peninsula__Plateau,-
0.396011,12,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,Peninsula__StockExchange,+
0.444444,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,0.25,?,Peninsula__WaterBank,-
0.502645,7,0,1,0.187476,0.102648,1.386294,70,0.137768,0.1,0.778298,0.4,0,0.25,0.090909,0,?,0,?,0,?,?,Percent__Happening,+
0.565079,5,0,1,0.241146,0.062918,1.290984,62,0.087028,0.090909,0.778298,0.375,0,0.5,0.142857,0,?,0,?,0,?,?,Percent__Ocean,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,PerformanceSite__Hotel,-
0.564957,10,0,0,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,PerformanceSite__SportFacility,-
0,17,0,1,?,?,?,?,?,?,?,?,0,0.375,0.045455,0,?,0,?,0,?,?,PeriodicalPublication__Document,-
0.598929,16,0.060606,1,?,?,?,?,?,?,?,?,0,0.375,0.105263,0,?,0,?,0,?,?,PeriodicalPublication__Province,+
0.523809,18,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,?,?,PeriodicalPublication__Roadway,+
0.539683,6,0,1,0.460687,0.112991,1.491655,199,0.083206,0.111111,0.778298,0.4,0,0.1875,0.133333,0,?,0,?,0,?,?,Person__Account,+
0.338384,10,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.129032,0,?,0,?,0,?,?,Person__BoardMember,-
0,6,0,1,0.220181,?,1.89712,48,?,0.166667,5.25232,0.625,0,0.375,0.125,0,?,0,?,0,?,?,Person__Jungle,+
0,5,0.153846,1,0.572987,0.33309,2.995732,735,0.559481,0.5,2.869944,0.909091,1,0.1875,0.1,0.333333,?,1,1,1,0.1875,?,Person__Man,-
0,14,0.148148,1,?,?,?,?,?,?,?,?,0,0.25,0.090909,0,?,0.000831,?,1,0.25,?,Person__SportOrganization,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.1875,0,?,0,?,0,?,?,PhoneNumber__Gap,+
0.513889,7,0,1,0.051542,0.113463,1.742969,36,0.601955,0.142857,6.664199,0.727273,0,0.125,0.1,0,?,0,?,0,?,?,Pipeline__Tunnel,-
0.417544,16,0.071429,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Plain__BiogeographicRegion,-
0,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Plain__MilitaryConflict,+
0.433333,9,0,1,0.132836,?,1.491655,88,?,0.111111,2.491596,0.545455,0,0.3125,0.117647,0,?,0,?,0,?,?,Plain__Spacecraft,+
0.388889,5,0,1,0.409906,0.056519,1.609438,162,?,0.125,1.825838,0.666667,0,0.125,0.1,0,?,0,?,0,?,?,Planet__Galaxy,+
0.50505,10,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.105263,0,?,0,?,0,?,?,Planet__JobPosition,+
